"name","st_x","st_y"
"中国农业银行24小时自助银行(国顺东路支行)","121.537164","31.300819"
"中国邮政储蓄银行(沙岗路营业所)","121.535749","31.30112"
"中国邮政储蓄银行(政本路营业所)","121.515594","31.288361"
"中国邮政储蓄银行ATM(政本路储蓄所)","121.515596","31.288429"
"中国农业银行ATM(天马支行)","121.144271","31.06938"
"中国工商银行自助银行(南汇支行网点)","121.752936","31.040375"
"中国农业银行ATM(民生路站)","121.542886","31.23528"
"中国建设银行(上海中心)","121.509799","31.242029"
"中国农业银行24小时自助银行(钱圩支行","121.248315","30.775744"
"中国邮政储蓄银行(钱圩营业所)","121.24781","30.77642"
"中国农业银行24小时自助银行(上海金泽支行)","120.918107","31.036683"
"中国邮政储蓄银行(金泽支行)","120.918849","31.03715"
"中国建设银行(延吉路支行)","121.530588","31.283639"
"中国建设银行(重庆南路支行)","121.470821","31.213856"
"中国农业银行24小时自助银行(上海浦江支行)","121.504117","31.081129"
"中国邮政储蓄银行24小时自助银行(马戏城支行)","121.454128","31.279864"
"中国邮政储蓄银行24小时自助银行(淞南路营业所)","121.491508","31.344195"
"中国邮政储蓄银行ATM(宝山区支行)","121.48641","31.39699"
"中国农业银行24小时自助银行(上海方泰分理处)","121.218736","31.316172"
"中国邮政储蓄银行24小时自助银行(华阳桥营业所)","121.28503","31.004847"
"交通银行ATM(化学工业区支行)","121.465786","30.815289"
"中国邮政储蓄银行(桥镇营业所)","121.40293","31.633615"
"中国农业银行24小时自助银行(田林支行)","121.423195","31.172569"
"中国建设银行24小时自助银行(上海田林支行)","121.422815","31.17167"
"中国邮政储蓄银行(靖宇中路营业所)","121.525468","31.283813"
"中国建设银行(上海同丰路支行)","121.465793","31.273179"
"中国邮政储蓄银行24小时自助银行(长宁支行)","121.423534","31.21299"
"中国邮政储蓄银行24小时自助银行(中港邮政支局)","121.840577","31.040268"
"中国农业银行24小时自助银行(上海南方商城支行)","121.396328","31.133632"
"中国工商银行(永和支行)","121.431315","31.294116"
"中国农业银行24小时自助银行(上海张堰支行)","121.287693","30.806876"
"中国邮政储蓄银行(南东路支行)","121.36248","31.385555"
"交通银行24小时自助银行(开鲁路支行)","121.536232","31.32462"
"中国农业银行24小时自助银行(上海北蔡支行)","121.552388","31.189646"
"中国建设银行(上海复兴路支行)","121.482689","31.218632"
"中国农业银行24小时自助银行(延吉中路支行)","121.527752","31.282471"
"汇丰银行(大宁支行)","121.457542","31.280026"
"中国工商银行(凉城支行)","121.470635","31.289494"
"中国农业银行ATM(崇明鳌山支行)","121.462033","31.617347"
"中国工商银行24小时自助银行(八一路支行)","121.395996","31.620627"
"中国工商银行(八一路支行)","121.395909","31.620499"
"中国工商银行24小时自助银行(江文路支行)","121.536989","31.061574"
"中国工商银行(江文路支行)","121.537067","31.061635"
"汇丰(浦东嘉里城)","121.564073","31.213002"
"中国建设银行ATM(环龙商场)","121.456148","31.247182"
"中国工商银行24小时自助银行(朱泾城南支行)","121.169767","30.885877"
"中国工商银行(朱泾城南支行)","121.169679","30.885776"
"中国建设银行24小时自助银行(南汇支行)","121.753098","31.048396"
"中国建设银行(上海芷江路支行)","121.455834","31.256312"
"中国建设银行24小时自助银行(上海芷江路支行)","121.455597","31.256309"
"中国工商银行24小时自助银行(莘砖公路)","121.315964","31.092584"
"中国工商银行(上海市松江科技城支行)","121.316284","31.092569"
"中国农业银行ATM(百联南桥购物中心)","121.484028","30.916196"
"中国工商银行(华虹支行)","121.386481","31.18871"
"中国建设银行24小时自助银行","121.244883","31.055826"
"中国建设银行(上海国权路支行)","121.522593","31.289992"
"中国建设银行24小时自助银行(上海国权路支行)","121.522603","31.289972"
"中国工商银行(水电路支行)","121.477075","31.287786"
"中国工商银行(昌化路支行)","121.444164","31.247333"
"中国工商银行24小时自助银行","121.430602","31.235343"
"中国工商银行(殷高西路支行)","121.473907","31.320995"
"中国建设银行24小时自助银行(黄渡支行)","121.215503","31.267211"
"中国工商银行24小时自助银行(龙江支行)","121.529012","31.255895"
"中国工商银行(龙江支行)","121.529012","31.255895"
"中国农业银行24小时自助银行(上海南桥支行)","121.46019","30.911479"
"中国建设银行24小时自助银行(古美路支行)","121.403365","31.148199"
"中国建设银行(古美支行)","121.403365","31.148169"
"中国邮政储蓄银行24小时自助银行","121.547641","31.237551"
"中国建设银行24小时自助银行(南汇城中支行)","121.7555","31.044783"
"中国建设银行24小时自助银行(闵行支行)","121.385738","31.114896"
"中国建设银行24小时自助银行(上海联洋支行)","121.564373","31.228757"
"上海银行24小时自助银行(闸北支行)","121.42063","31.256743"
"中国光大银行24小时自助银行(龙茗支行)","121.381318","31.157603"
"中国建设银行24小时自助银行(曹路支行)(装修中)","121.667575","31.278792"
"中国工商银行24小时自助银行(虹桥开发区支行)","121.402678","31.204384"
"中国光大银行24小时自助银行(上海市东支行)","121.490488","31.287022"
"上海农商银行(大柏树支行)","121.491301","31.286928"
"中国光大银行24小时自助银行(天山支行)","121.377642","31.216296"
"中国光大银行(天山支行)","121.377561","31.216302"
"中国光大银行24小时自助银行(上海隆昌支行)","121.541793","31.276349"
"中国工商银行ATM","121.421547","31.212732"
"平安银行ATM(临港大酒店)","121.736693","30.965961"
"中国工商银行ATM(合作公路)","121.347788","31.715446"
"上海农商银行(菊盛路分理处)","121.36893","31.360065"
"中国邮政储蓄银行24小时自助银行(枫泾支行)","121.018828","30.89395"
"中国邮政储蓄银行24小时自助银行","121.240207","31.463446"
"中国邮政储蓄银行(唐行营业所)","121.240196","31.463464"
"中国工商银行24小时自助银行(新灵路支行)","121.610042","31.317362"
"中国工商银行(新灵路支行)","121.610091","31.317202"
"中国邮政储蓄银行(航头镇营业所)","121.596065","31.024841"
"中国邮政储蓄银行24小时自助银行(庙行支行)","121.437251","31.328911"
"中国邮政储蓄银行(庙行营业所)","121.437305","31.328932"
"中国建设银行(上海周浦支行)","121.569875","31.113526"
"浙商银行ATM","121.412263","31.241708"
"中国建设银行24小时自助银行(仲盛金融中心北)","121.408175","31.203963"
"中国建设银行(上海川沙支行)","121.691699","31.189365"
"中国建设银行24小时自助银行(川沙支行)","121.691688","31.189379"
"中国工商银行24小时自助银行(汉中路)(装修中)","121.458269","31.242283"
"西班牙对外银行","121.504261","31.23561"
"中国工商银行(地铁支行营业厅)","121.503525","31.234478"
"中国工商银行(淮海中路第二支行)","121.455884","31.215907"
"中国建设银行(上海新天地支行)","121.475682","31.216732"
"中国邮政储蓄银行(凤阳路支行)","121.46531","31.232788"
"中国邮政储蓄银行24小时自助银行(凤阳路支行)","121.465306","31.232787"
"中国工商银行","121.491036","31.395906"
"上海农商银行ATM(杨园支行)","121.633386","31.304839"
"上海银行24小时自助银行","121.391406","31.202989"
"上海农商银行ATM(新村分理处)","121.329045","31.831826"
"中国工商银行ATM(曹杨新村支行)","121.406137","31.239043"
"中国工商银行24小时自助银行(石泉路支行)","121.427029","31.25124"
"中国农业银行24小时自助银行","121.764421","31.119129"
"中国农业银行24小时自助银行(上海菊园支行)","121.254519","31.397986"
"中国农业银行24小时自助银行(泰宸分理处)","121.358604","31.245043"
"中国农业银行24小时自助银行(三墩支行)","121.757951","30.990779"
"中国建设银行24小时自助银行(闵驰二路)","121.539457","31.044315"
"中国邮政储蓄银行24小时自助银行(花山路支行)","121.56764","31.345792"
"招商银行上海淮中支行金葵花理财中心","121.472092","31.222603"
"星展银行(中国)(上海卢湾支行)","121.471825","31.22232"
"中国工商银行(中山广场支行)","121.414243","31.199357"
"中国邮政储蓄银行ATM(新浜支行)","121.065022","30.932742"
"中国工商银行(福泉路支行)","121.359255","31.211566"
"中国农业银行ATM(中华新路)","121.469602","31.23576"
"中国农业银行24小时自助银行(下沙支行)","121.587966","31.055065"
"中国农业银行24小时自助银行(隆昌路支行)","121.543961","31.26942"
"上海银行(曹杨支行)","121.405899","31.238254"
"中国邮政储蓄银行24小时自助银行(曹杨新村支行)","121.406056","31.239095"
"中国农业银行ATM(西康路)","121.449381","31.230722"
"中国农业银行24小时自助银行(上海打浦支行)","121.469601","31.205064"
"中国工商银行附行式自助银行(上海分行地铁打浦桥站支行)","121.46923","31.20583"
"中国农业银行24小时自助银行(上海昆冈支行)","121.13972","31.031591"
"中国工商银行(浦电路支行)","121.523344","31.219345"
"中国农业银行24小时自助银行(华漕支行)","121.297881","31.204856"
"中国农业银行ATM(上海海关驻普陀监管站南)","121.39767","31.249399"
"中国建设银行(上海曹安路支行)","121.396703","31.248451"
"中国农业银行24小时自助银行(上海宝山路支行)","121.475092","31.254683"
"中国工商银行ATM","121.426948","31.199121"
"中国农业银行24小时自助银行(康桥支行)","121.619393","31.143212"
"中国农业银行24小时自助银行","121.773222","31.053272"
"中国农业银行24小时自助银行(干巷支行)","121.235785","30.830513"
"中国农业银行24小时自助银行(上海戬浜分理处)","121.295501","31.379268"
"兴业银行(长宁社区支行)","121.408428","31.216841"
"中国工商银行(遵义路支行)","121.409964","31.216914"
"中国工商银行(陆家嘴支行)","121.530244","31.22369"
"中国工商银行24小时自助银行(张虹支行)","121.413307","31.191525"
"广发银行(普陀支行)","121.382126","31.24293"
"中国农业银行24小时自助银行(封浜支行)","121.294869","31.268531"
"中国邮政储蓄银行24小时自助银行(芷江西路支行)","121.467617","31.256303"
"中国邮政储蓄银行24小时自助银行(妙严寺营业所)","121.232425","31.006879"
"上海农商银行淮海中路街道社区金融服务中心","121.476839","31.2147"
"中国工商银行(复兴中路支行)","121.476973","31.214218"
"交通银行24小时自助银行(上海徐汇支行)","121.446209","31.204615"
"中国邮政储蓄银行(松江区支行)","121.227782","31.005744"
"中国工商银行(上海市虹南支行)","121.380167","31.175792"
"中国工商银行(泗泾支行)","121.276236","31.115834"
"中国建设银行(上海新场支行)","121.646349","31.024735"
"中国建设银行(上海市分行营业部)","121.476647","31.224302"
"中国建设银行24小时自助银行(上海市分行营业部)","121.476595","31.224286"
"中国工商银行离行式自助服务区(上海分行地铁支行曲阳路站)","121.47868","31.269589"
"中国工商银行ATM(凯德龙之梦虹口店A座)","121.478598","31.27118"
"中国邮政储蓄银行","121.078722","30.984749"
"中国建设银行(朱家角支行)","121.059814","31.108627"
"中国建设银行24小时自助银行(朱家角支行)","121.059753","31.108589"
"中国建设银行(上海月浦支行)","121.424938","31.413495"
"中国建设银行(上海万源城支行)","121.385564","31.142775"
"中国建设银行24小时自助银行(万源城支行)","121.385469","31.142865"
"中国建设银行24小时自助银行(昌里支行)","121.513438","31.178207"
"中国邮政储蓄银行(万里营业所)","121.415575","31.264513"
"中国建设银行(上海御秀路支行)","121.584944","31.15063"
"中国工商银行(南市支行)","121.501136","31.210704"
"中国工商银行24小时自助银行(红星美凯龙金桥商场)","121.595143","31.248939"
"中国工商银行24小时自助银行(江苏北路支行)","121.426482","31.224673"
"中国工商银行(真新支行)","121.364117","31.247482"
"中国工商银行(江苏北路支行)","121.426474","31.224664"
"中国工商银行ATM(上海市地铁支行营业厅)","121.503343","31.234255"
"中国建设银行(上海华漕支行)","121.28499","31.202108"
